instance_id,box_id,length,width,height
907,2,17.0,100.0,14.5
907,3,17.0,100.0,14.5
907,4,66.0,14.75,32.0
907,5,66.0,32.0,28.75
907,6,29.0,20.0,52.0
907,7,43.5,100.0,30.0
907,8,100.0,46.0,16.5
907,9,100.0,12.5,46.0
907,10,18.0,32.0,43.5
907,11,38.0,43.5,33.0
907,12,9.0,43.5,32.0
907,13,12.75,32.0,7.0
907,14,32.0,7.0,30.75
907,15,15.75,67.0,38.0
907,16,38.0,67.0,27.75
907,17,31.0,100.0,27.5
907,18,15.0,29.0,20.0
907,19,20.0,29.0,33.0
907,20,27.5,48.0,37.0
907,21,27.5,37.0,52.0
908,0,67.0,10.5,100.0
908,1,33.0,100.0,10.5
908,2,24.5,33.0,100.0
908,3,31.0,73.0,19.5
908,4,100.0,24.5,38.0
908,5,65.0,19.5,73.0
908,6,30.5,11.5,73.0
908,7,11.5,34.5,73.0
908,8,24.5,67.0,71.0
908,9,24.5,29.0,67.0
908,10,100.0,40.5,11.0
908,11,100.0,27.0,28.25
908,12,31.5,31.0,45.5
908,13,65.0,26.0,27.0
908,14,60.0,27.0,12.25
908,15,12.25,40.0,27.0
908,16,65.0,16.5,36.0
908,17,18.5,10.5,36.0
908,18,10.5,36.0,46.5
908,19,41.5,45.5,10.5
908,20,45.5,41.5,20.5
909,0,26.0,100.0,32.0
909,1,35.0,16.5,100.0
909,2,10.5,35.0,100.0
909,3,100.0,13.0,68.0
909,4,35.0,48.0,47.0
909,5,45.0,34.0,65.0
909,6,22.0,100.0,29.5
909,7,18.0,44.0,29.5
909,8,18.0,29.5,56.0
909,9,51.0,40.0,14.75
909,10,51.0,20.75,40.0
909,11,49.0,15.0,35.5
909,12,35.5,49.0,25.0
909,13,35.0,22.5,52.0
909,14,52.0,24.5,35.0
909,15,36.0,68.0,13.0
909,16,13.0,68.0,64.0
909,17,34.0,17.5,65.0
909,18,34.0,37.5,65.0
910,0,60.0,34.5,45.0
910,1,60.0,31.0,46.0
910,2,54.0,60.0,31.0
910,3,60.0,36.5,34.5
910,4,60.0,18.5,34.5
910,5,34.5,50.0,60.0
910,6,60.0,34.5,50.0
910,7,40.0,100.0,66.0
910,8,100.0,21.0,34.0
910,9,100.0,34.0,19.0
911,0,33.0,52.0,49.0
911,1,38.0,24.0,25.0
911,2,38.0,41.0,24.0
911,3,66.0,32.0,51.0
911,4,20.0,66.0,51.0
911,5,28.0,31.0,48.0
911,6,21.0,34.0,100.0
911,7,34.0,13.0,100.0
911,8,33.0,38.0,24.0
911,9,24.0,33.0,38.0
911,10,34.0,28.0,19.0
911,11,47.0,28.0,34.0
911,12,9.5,49.0,52.0
911,13,52.0,25.5,23.5
911,14,35.0,10.0,48.0
911,15,48.0,18.0,35.0
911,16,48.0,34.0,24.0
911,17,52.0,23.5,11.75
911,18,11.75,52.0,23.5
911,19,30.0,34.0,72.0
911,20,34.0,36.0,72.0
911,21,34.0,48.0,13.0
911,22,29.0,34.0,48.0
912,0,5.0,62.0,43.0
912,1,72.0,31.0,34.0
912,2,72.0,41.0,40.0
912,3,16.0,18.0,29.0
912,4,16.0,44.0,29.0
912,5,8.5,72.0,66.0
912,6,13.0,100.0,37.0
912,7,100.0,35.0,13.0
912,8,56.0,38.0,23.0
912,9,21.0,40.0,19.0
912,10,11.0,12.5,62.0
912,11,62.0,11.0,30.5
912,12,28.0,16.5,69.0
912,13,69.0,16.5,28.0
912,14,21.5,28.0,100.0
912,15,22.5,56.0,38.0
912,16,38.0,56.0,26.5
912,17,33.0,15.5,28.0
912,18,28.0,33.0,15.5
912,19,30.0,45.5,28.0
912,20,21.0,20.0,53.0
912,21,17.0,45.5,70.0
912,22,45.5,11.0,70.0
912,23,66.0,22.5,27.0
912,24,21.0,36.5,20.0
912,25,16.5,20.0,21.0
912,26,66.0,45.0,6.25
912,27,16.25,45.0,66.0
913,0,65.0,43.0,50.0
913,1,35.0,62.0,100.0
913,2,30.0,38.0,35.0
913,3,33.5,50.0,43.0
913,4,100.0,65.0,28.5
913,5,31.5,50.0,21.5
913,6,35.0,70.0,22.0
913,7,16.0,70.0,35.0
913,8,100.0,65.0,12.25
913,9,50.0,12.75,21.5
913,10,50.0,21.5,18.75
913,11,16.25,31.0,65.0
913,12,16.25,69.0,65.0
914,0,16.5,100.0,20.0
914,1,100.0,20.0,12.5
914,2,20.0,49.0,24.5
914,3,51.0,20.0,24.5
914,4,31.0,26.0,25.0
914,5,31.0,74.0,25.0
914,6,50.0,21.0,29.0
914,7,70.0,8.5,71.0
914,8,41.0,50.0,16.5
914,9,50.0,12.5,21.5
914,10,35.0,44.5,10.0
914,11,10.0,44.5,35.0
914,12,30.0,47.5,54.0
914,13,26.0,20.75,37.0
914,14,27.5,46.0,26.0
914,15,9.0,37.0,20.75
914,16,38.0,29.0,24.0
914,17,29.0,38.0,26.0
914,18,35.0,71.0,16.5
914,19,21.0,100.0,11.5
914,20,22.5,17.0,20.75
914,21,17.0,14.5,20.75
914,22,13.0,27.5,54.0
914,23,16.5,71.0,11.5
914,24,19.5,12.5,25.0
914,25,54.0,23.5,19.0
914,26,54.0,11.0,23.5
914,27,16.5,24.5,23.5
914,28,46.5,23.5,16.5
914,29,19.75,54.0,13.0
914,30,54.0,13.0,7.75
914,31,41.5,22.5,26.0
914,32,26.0,40.5,41.5
914,33,43.0,16.5,29.0
914,34,8.5,29.0,43.0
914,35,29.0,19.0,54.0
914,36,29.0,11.0,54.0
914,37,20.0,31.5,44.5
914,38,20.0,33.5,44.5
914,39,19.5,21.0,49.0
914,40,21.0,19.5,51.0
914,41,9.5,29.0,25.0
914,42,17.5,25.0,29.0
914,43,19.5,12.5,16.5
914,44,12.5,8.5,19.5
915,0,25.5,48.0,49.0
915,1,31.0,49.0,38.5
915,2,69.0,17.5,48.0
915,3,19.0,30.75,26.5
915,4,19.0,12.75,26.5
915,5,20.5,31.0,40.5
915,6,33.5,10.5,43.5
915,7,18.5,33.5,43.5
915,8,19.0,7.25,43.5
915,9,43.5,19.0,15.25
915,10,10.75,52.0,52.0
915,11,23.5,16.0,52.0
915,12,52.0,29.5,23.0
915,13,23.5,31.0,30.5
915,14,31.0,20.25,45.5
915,15,31.0,10.25,45.5
915,16,31.0,20.25,20.5
915,17,8.25,31.0,20.5
915,18,45.5,28.0,10.5
915,19,24.0,48.0,14.75
915,20,24.0,30.75,48.0
915,21,29.0,12.75,52.0
915,22,23.0,15.75,28.0
915,23,29.75,23.0,28.0
915,24,13.5,30.5,31.0
915,25,35.5,30.5,31.0
915,26,14.5,28.0,21.75
915,27,14.5,23.75,28.0
915,28,29.0,10.75,43.5
915,29,43.5,29.0,4.75
915,30,16.75,36.0,29.0
915,31,29.0,16.0,16.75
915,32,52.0,18.0,28.75
915,33,52.0,15.0,23.5
915,34,52.0,17.0,23.5
915,35,31.0,31.0,44.5
915,36,22.5,31.0,31.0
915,37,33.5,69.0,24.0
915,38,24.0,33.5,69.0
915,39,18.375,52.0,34.0
915,40,10.375,34.0,52.0
915,41,33.0,31.0,9.5
915,42,21.5,31.0,33.0
916,0,23.0,100.0,16.0
916,1,18.0,44.0,29.0
916,2,100.0,7.0,23.0
916,3,26.0,100.0,20.0
916,4,44.0,10.0,26.0
916,5,26.0,44.0,26.0
916,6,39.5,42.0,36.0
916,7,7.75,25.0,36.0
916,8,25.0,36.0,17.75
916,9,57.0,34.0,10.0
916,10,18.0,28.75,44.0
916,11,18.0,16.75,44.0
916,12,38.0,19.0,13.0
916,13,19.0,13.0,62.0
916,14,20.0,26.0,43.0
916,15,8.0,20.0,43.0
916,16,3.5,100.0,23.0
916,17,23.0,5.5,100.0
916,18,20.0,100.0,34.0
916,19,43.0,11.0,26.0
916,20,43.0,26.0,13.0
916,21,17.0,37.0,12.0
916,22,17.0,37.0,24.0
916,23,26.0,57.0,20.0
916,24,26.0,57.0,10.0
916,25,26.0,36.0,19.0
916,26,36.0,37.0,26.0
916,27,11.5,25.0,26.0
916,28,25.0,11.5,10.0
916,29,39.0,13.0,34.0
916,30,66.0,39.0,13.0
916,31,33.0,18.0,56.0
916,32,9.5,36.0,26.0
916,33,9.5,64.0,26.0
916,34,18.0,25.5,29.0
916,35,25.5,18.0,15.0
916,36,36.0,23.5,26.0
916,37,16.0,36.0,23.5
916,38,13.5,26.0,69.0
916,39,13.5,31.0,26.0
916,40,11.0,43.0,20.0
916,41,7.0,43.0,20.0
916,42,37.0,20.0,40.0
916,43,40.0,20.0,63.0
916,44,57.0,20.0,16.0
916,45,57.0,14.0,16.0
916,46,56.0,18.0,20.5
916,47,56.0,18.0,46.5
917,0,55.0,14.5,100.0
917,1,50.5,35.5,23.0
917,2,23.0,34.25,15.5
917,3,16.25,23.0,15.5
917,4,45.0,58.0,14.5
917,5,45.0,14.5,42.0
917,6,36.5,18.5,38.0
917,7,38.0,18.5,14.5
917,8,51.0,28.5,16.5
917,9,51.0,14.5,28.5
917,10,16.5,35.0,33.25
917,11,50.5,36.5,9.0
917,12,9.0,14.5,36.25
917,13,14.25,14.5,9.0
917,14,31.0,45.0,22.5
917,15,9.25,35.0,33.25
917,16,35.0,33.25,25.25
917,17,38.5,31.0,22.5
917,18,74.0,34.5,52.0
917,19,18.5,22.5,16.5
917,20,16.5,22.5,12.5
917,21,17.25,100.0,48.0
917,22,17.25,48.0,100.0
917,23,45.0,18.5,51.0
917,24,17.0,18.5,51.0
917,25,51.0,9.75,33.25
917,26,33.25,25.5,7.75
917,27,25.5,7.75,33.25
917,28,33.25,51.0,7.75
917,29,51.0,33.25,7.75
917,30,28.5,31.0,14.5
917,31,34.5,31.0,28.5
917,32,28.0,26.0,34.5
917,33,26.0,34.5,24.0
917,34,68.0,12.625,51.0
917,35,68.0,51.0,4.625
918,0,7.75,36.0,72.0
918,1,34.0,58.0,51.0
918,2,28.0,73.0,10.0
918,3,36.0,49.5,15.5
918,4,25.0,23.0,46.0
918,5,64.0,30.0,28.0
918,6,17.0,23.0,23.0
918,7,23.0,23.0,17.0
918,8,15.5,36.0,65.0
918,9,65.0,11.5,36.0
918,10,30.0,20.0,26.0
918,11,36.0,27.0,12.5
918,12,49.5,37.0,26.0
918,13,10.0,49.5,37.0
918,14,58.0,51.0,30.0
918,15,14.75,36.0,19.5
918,16,6.0,64.0,54.0
918,17,22.5,36.0,9.5
918,18,42.0,46.0,15.75
918,19,42.0,7.75,46.0
918,20,73.0,8.0,26.0
918,21,22.5,8.75,36.0
918,22,8.75,36.0,22.5
918,23,30.0,17.0,26.0
918,24,27.0,30.0,26.0
918,25,19.5,11.0,34.75
918,26,34.75,19.5,25.0
918,27,6.0,23.0,54.0
918,28,54.0,41.0,6.0
918,29,25.0,72.0,15.75
918,30,15.75,72.0,11.0
918,31,29.0,42.0,17.5
918,32,17.5,42.0,17.0
918,33,30.0,49.0,40.0
918,34,37.0,34.0,49.0
918,35,20.0,73.0,17.0
918,36,20.0,73.0,9.0
918,37,49.0,16.0,18.0
918,38,18.0,49.0,14.0
918,39,21.0,49.0,10.0
918,40,21.0,24.0,49.0
919,0,25.0,67.0,33.0
919,1,19.0,100.0,17.5
919,2,18.5,32.0,100.0
919,3,50.0,21.5,100.0
919,4,73.0,100.0,9.5
919,5,100.0,27.0,9.5
919,6,100.0,69.0,7.5
919,7,100.0,19.5,7.5
919,8,11.5,7.5,100.0
919,9,35.0,50.0,22.5
919,10,35.0,50.0,16.5
919,11,100.0,21.0,29.75
919,12,61.0,29.0,29.75
919,13,39.0,29.75,29.0
919,14,50.0,74.0,13.75
919,15,50.0,13.75,26.0
919,16,42.0,18.5,24.0
919,17,58.0,18.5,24.0
919,18,11.5,33.0,33.0
919,19,13.5,33.0,33.0
919,20,61.0,21.0,14.5
919,21,29.0,14.5,61.0
919,22,24.0,61.0,20.5
919,23,61.0,26.0,20.5
919,24,19.0,61.0,15.5
919,25,39.0,15.5,19.0
919,26,14.5,61.0,56.0
919,27,56.0,39.0,14.5
920,0,36.0,40.0,100.0
920,1,36.0,20.0,100.0
920,2,44.0,14.0,54.0
920,3,14.0,54.0,15.0
920,4,41.0,54.0,8.0
920,5,41.0,6.0,54.0
920,6,17.0,50.0,37.0
920,7,46.0,43.0,14.0
920,8,31.5,28.0,50.0
920,9,45.0,37.0,15.0
920,10,50.0,38.0,11.5
920,11,38.0,25.5,50.0
920,12,50.0,31.5,18.0
920,13,25.0,38.0,63.0
920,14,63.0,25.0,38.0
920,15,26.0,50.0,31.5
920,16,50.0,31.5,18.0
920,17,50.0,28.0,36.0
920,18,72.0,12.0,36.0
920,19,28.0,12.0,36.0
920,20,45.0,21.5,35.0
920,21,15.5,45.0,35.0
920,22,28.0,16.0,50.0
920,23,28.0,50.0,20.0
920,24,14.0,46.0,25.5
920,25,14.0,46.0,31.5
920,26,50.0,24.0,31.5
920,27,10.0,31.5,50.0
921,0,100.0,100.0,15.75
921,1,100.0,33.0,16.0
921,2,33.0,17.5,68.0
921,3,68.0,31.5,33.0
921,4,68.0,25.5,33.0
921,5,100.0,31.75,11.75
921,6,5.75,34.0,31.75
921,7,66.0,31.75,5.75
921,8,100.0,21.875,51.5
921,9,51.5,9.875,100.0
921,10,19.5,16.0,100.0
921,11,13.5,100.0,16.0
921,12,25.5,10.5,68.0
921,13,25.5,68.0,22.5
921,14,31.75,31.0,38.0
921,15,31.75,62.0,31.0
921,16,19.5,100.0,69.0
921,17,31.0,19.5,32.0
921,18,31.0,19.5,68.0
922,0,100.0,27.0,21.5
922,1,22.5,100.0,33.0
922,2,51.0,21.5,34.0
922,3,38.0,65.0,22.5
922,4,20.5,65.0,28.0
922,5,17.0,28.5,65.0
922,6,66.0,27.0,13.5
922,7,5.75,34.0,27.0
922,8,34.0,7.75,27.0
922,9,6.25,100.0,65.0
922,10,45.5,33.0,34.5
922,11,28.5,21.0,28.5
922,12,21.0,36.5,28.5
922,13,34.5,24.75,67.0
922,14,67.0,16.25,20.75
922,15,18.25,20.75,67.0
922,16,15.5,35.0,40.0
922,17,40.0,17.75,35.0
922,18,35.0,40.0,21.75
922,19,34.0,20.5,20.75
922,20,20.5,22.75,34.0
922,21,34.5,19.5,71.0
922,22,29.0,34.5,19.5
922,23,34.0,29.75,30.5
922,24,34.0,30.5,13.75
922,25,21.5,40.0,35.0
922,26,40.0,35.0,23.5
922,27,50.0,33.0,12.5
922,28,33.0,50.0,12.5
922,29,13.0,65.0,30.5
922,30,65.0,15.0,30.5
922,31,53.0,65.0,8.25
922,32,47.0,65.0,8.25
923,0,17.5,35.0,72.0
923,1,17.5,22.5,72.0
923,2,17.5,26.5,54.0
923,3,50.0,30.0,61.0
923,4,11.75,27.0,46.5
923,5,100.0,53.0,12.5
923,6,47.0,12.5,100.0
923,7,17.5,51.5,46.0
923,8,46.0,17.5,21.5
923,9,22.5,100.0,34.0
923,10,9.0,17.5,28.0
923,11,19.0,17.5,28.0
923,12,15.25,100.0,66.0
923,13,2.875,46.5,27.0
923,14,60.0,17.5,27.0
923,15,30.0,25.0,37.5
923,16,15.0,27.0,17.5
923,17,17.5,17.5,42.5
923,18,17.5,42.5,35.5
923,19,17.0,39.0,50.0
923,20,46.5,27.0,6.75
923,21,10.75,27.0,46.5
923,22,17.5,9.5,25.0
923,23,25.0,17.5,17.5
923,24,25.0,22.75,30.0
923,25,30.0,14.75,25.0
923,26,13.0,39.0,25.0
923,27,13.0,39.0,25.0
923,28,66.0,7.25,28.0
923,29,72.0,66.0,7.25
923,30,17.25,2.875,27.0
923,31,27.0,29.25,2.875
923,32,17.5,72.0,11.0
923,33,72.0,17.5,17.0
923,34,9.75,42.5,19.0
923,35,19.0,42.5,7.75
923,36,39.0,50.0,11.0
923,37,39.0,19.0,50.0
923,38,30.0,8.75,50.0
923,39,14.75,30.0,50.0
924,0,26.0,47.0,42.0
924,1,26.0,42.0,13.5
924,2,13.0,42.0,39.5
924,3,42.0,13.0,39.5
924,4,74.0,29.0,100.0
924,5,49.0,58.0,26.0
924,6,35.0,26.0,51.0
924,7,26.0,23.0,51.0
924,8,71.0,53.0,74.0
924,9,47.0,25.0,71.0
924,10,71.0,23.5,49.0
924,11,49.0,23.5,71.0
925,0,38.0,34.0,15.5
925,1,50.0,50.0,32.0
925,2,18.0,100.0,50.0
925,3,50.0,68.0,20.0
925,4,18.0,50.0,37.5
925,5,50.0,44.0,37.5
925,6,32.0,63.0,50.0
925,7,50.0,25.5,16.0
925,8,50.0,32.0,26.5
925,9,34.0,17.0,27.5
925,10,21.0,34.0,27.5
925,11,37.0,62.0,22.0
925,12,70.0,38.0,16.0
925,13,38.0,30.0,16.0
925,14,38.0,31.5,34.0
925,15,25.5,38.0,34.0
925,16,19.0,37.0,62.0
925,17,37.0,9.0,62.0
925,18,46.0,25.5,33.0
925,19,46.0,25.5,17.0
925,20,68.0,30.0,19.0
925,21,18.0,30.0,31.0
925,22,50.0,31.0,30.0
925,23,32.0,31.0,10.5
925,24,19.0,32.0,10.5
926,0,22.5,27.0,100.0
926,1,62.0,39.0,24.5
926,2,24.5,39.0,38.0
926,3,40.0,33.5,61.0
926,4,44.5,30.0,39.0
926,5,44.5,70.0,14.25
926,6,15.5,100.0,22.25
926,7,100.0,16.25,15.5
926,8,44.5,7.25,50.0
926,9,7.25,44.5,20.0
926,10,44.5,7.25,40.0
926,11,44.5,30.0,7.25
926,12,39.5,28.5,37.0
926,13,39.5,63.0,28.5
926,14,17.5,39.0,73.0
926,15,27.0,17.5,39.0
926,16,14.25,39.5,50.0
926,17,7.75,39.0,100.0
926,18,39.0,5.75,100.0
926,19,9.125,39.5,50.0
926,20,5.125,39.5,50.0
926,21,25.25,10.25,70.0
926,22,70.0,10.25,19.25
926,23,33.5,61.0,34.0
926,24,61.0,26.0,33.5
926,25,18.25,34.0,39.5
926,26,66.0,18.25,39.5
926,27,41.0,11.5,38.5
926,28,59.0,11.5,38.5
927,0,51.0,30.0,29.0
927,1,70.0,51.0,29.0
927,2,36.0,45.5,30.0
927,3,36.0,71.0,41.0
927,4,71.0,64.0,39.0
927,5,22.5,61.0,64.0
927,6,18.0,48.5,61.0
927,7,48.0,49.0,29.0
927,8,71.0,36.0,11.5
927,9,36.0,71.0,17.5
927,10,49.0,29.0,26.0
927,11,29.0,26.0,49.0
927,12,48.5,14.0,61.0
927,13,32.0,48.5,61.0
927,14,10.75,36.0,30.0
927,15,36.0,14.75,12.0
927,16,18.0,36.0,14.75
928,0,27.0,73.0,29.0
928,1,27.0,27.0,29.0
928,2,13.0,29.0,100.0
928,3,8.5,100.0,27.0
928,4,100.0,27.0,24.5
928,5,44.0,40.0,100.0
928,6,44.0,100.0,20.0
928,7,71.0,64.0,13.0
928,8,36.0,13.0,71.0
928,9,27.0,38.0,27.0
928,10,38.0,73.0,27.0
928,11,56.0,100.0,9.5
928,12,56.0,9.5,100.0
928,13,56.0,58.0,41.0
928,14,42.0,56.0,41.0
929,0,8.0,38.0,100.0
929,1,6.0,62.0,100.0
929,2,30.0,26.0,43.0
929,3,100.0,35.0,6.0
929,4,42.0,20.0,28.5
929,5,28.5,42.0,20.0
929,6,27.0,6.0,33.0
929,7,18.0,67.0,28.0
929,8,47.0,10.5,100.0
929,9,26.0,100.0,4.0
929,10,4.0,12.0,100.0
929,11,32.0,24.5,27.0
929,12,13.0,24.5,32.0
929,13,18.0,50.0,67.0
929,14,18.0,67.0,22.0
929,15,34.0,26.0,26.5
929,16,22.5,13.0,40.0
929,17,34.0,51.0,21.0
929,18,22.5,12.0,29.0
929,19,37.0,27.5,8.5
929,20,37.0,8.5,19.5
929,21,74.0,26.0,35.5
929,22,33.5,34.0,51.0
929,23,29.0,22.5,12.0
929,24,27.0,6.0,45.5
929,25,21.5,27.0,6.0
929,26,43.0,12.5,26.0
929,27,26.0,57.0,12.5
929,28,19.5,25.0,51.0
929,29,51.0,9.0,19.5
929,30,47.0,8.5,40.5
929,31,22.5,47.0,8.5
929,32,71.0,27.0,19.0
929,33,29.0,19.0,27.0
929,34,40.0,17.25,32.0
929,35,40.0,32.0,9.25
929,36,18.0,33.0,39.0
929,37,61.0,33.0,18.0
929,38,73.0,26.0,14.5
929,39,14.5,26.0,27.0
929,40,24.0,26.0,16.5
929,41,46.0,26.0,16.5
929,42,17.25,26.0,36.0
929,43,9.25,26.0,36.0
929,44,22.5,12.5,16.0
929,45,22.5,16.5,16.0
929,46,26.0,15.5,43.0
929,47,15.5,26.0,31.0
930,0,27.0,12.5,66.0
930,1,100.0,5.75,34.0
930,2,23.5,66.0,27.0
930,3,19.75,27.0,71.0
930,4,37.0,14.5,27.0
930,5,14.5,27.0,29.0
930,6,9.0,100.0,13.75
930,7,100.0,25.0,13.75
930,8,72.0,37.5,19.875
930,9,17.75,43.0,73.0
930,10,35.75,13.0,25.75
930,11,35.75,25.75,31.0
930,12,9.0,37.5,35.75
930,13,35.75,35.5,24.0
930,14,35.5,32.0,35.75
930,15,21.0,59.0,27.0
930,16,49.5,42.0,27.0
930,17,24.0,49.5,27.0
930,18,19.5,66.0,43.0
930,19,29.0,17.75,27.0
930,20,13.0,30.5,27.0
930,21,27.0,28.5,13.0
930,22,32.5,33.75,27.0
930,23,33.75,27.0,38.5
930,24,18.875,27.0,29.0
930,25,29.0,16.875,27.0
930,26,35.75,3.875,44.0
930,27,35.75,5.875,44.0
930,28,17.75,57.0,48.5
930,29,24.5,57.0,17.75
930,30,37.5,11.5,35.75
930,31,7.5,37.5,35.75
930,32,29.5,34.0,27.0
930,33,11.5,27.0,34.0
930,34,15.875,37.5,24.0
930,35,15.875,48.0,37.5
930,36,29.5,66.0,19.5
930,37,66.0,27.5,19.5
931,0,56.0,29.0,27.0
931,1,30.0,56.0,22.5
931,2,30.0,29.0,31.0
931,3,27.0,100.0,17.5
931,4,15.0,36.0,30.0
931,5,62.0,43.0,29.0
931,6,8.0,44.0,45.0
931,7,18.0,44.0,32.5
931,8,12.5,44.0,18.0
931,9,27.0,20.5,30.0
931,10,30.0,10.5,27.0
931,11,35.0,27.0,39.5
931,12,39.5,27.0,21.0
931,13,30.0,10.5,38.0
931,14,18.0,30.0,10.5
931,15,9.75,100.0,27.0
931,16,27.0,15.75,30.0
931,17,27.5,40.5,44.0
931,18,45.0,28.0,44.0
931,19,22.5,27.5,20.0
931,20,24.0,22.5,27.5
931,21,27.5,44.0,40.0
931,22,46.0,16.0,45.0
931,23,8.0,37.0,27.5
931,24,31.5,56.0,13.5
931,25,13.5,56.0,31.5
931,26,15.5,29.0,38.0
931,27,15.75,34.0,27.0
931,28,36.0,27.0,15.75
931,29,27.5,26.5,28.0
931,30,28.0,10.5,27.5
931,31,18.75,60.0,44.0
931,32,8.75,60.0,44.0
931,33,12.5,30.0,36.0
931,34,28.5,30.0,36.0
931,35,26.0,27.5,29.0
931,36,12.0,27.5,29.0
931,37,46.0,20.5,28.0
931,38,33.0,24.5,28.0
931,39,13.0,24.5,28.0
931,40,37.0,7.75,8.0
931,41,19.75,37.0,8.0
932,0,57.0,39.0,32.0
932,1,57.0,32.0,61.0
932,2,68.0,62.0,57.0
932,3,43.0,54.0,100.0
932,4,68.0,57.0,22.0
932,5,67.0,46.0,43.0
932,6,15.5,68.0,16.0
932,7,41.5,68.0,16.0
932,8,43.0,17.0,33.0
932,9,33.0,29.0,43.0
933,0,55.0,46.0,30.0
933,1,32.0,13.0,74.0
933,2,45.0,30.0,23.0
933,3,100.0,10.0,54.0
933,4,22.0,30.0,28.75
933,5,67.0,37.0,22.0
933,6,33.0,22.0,37.0
933,7,19.5,26.0,22.0
933,8,22.0,19.5,74.0
933,9,28.75,22.0,45.0
933,10,25.0,28.75,22.0
933,11,74.0,6.0,17.0
933,12,6.0,26.0,17.0
933,13,8.0,13.5,48.0
933,14,50.0,14.0,40.0
933,15,27.0,22.0,14.75
933,16,22.0,14.75,73.0
933,17,36.0,40.0,35.0
933,18,13.0,74.0,20.0
933,19,21.5,34.0,36.0
933,20,34.0,36.0,13.5
933,21,19.0,74.0,35.0
933,22,12.0,100.0,48.0
933,23,48.0,6.0,100.0
933,24,22.5,35.0,74.0
933,25,74.0,35.0,22.5
933,26,53.0,31.0,8.0
933,27,53.0,17.0,8.0
933,28,14.0,14.0,61.0
933,29,39.0,14.0,14.0
933,30,42.0,37.0,6.0
933,31,6.0,37.0,58.0
933,32,7.5,45.0,30.0
933,33,13.0,74.0,21.0
933,34,20.75,8.0,48.0
933,35,8.0,12.75,48.0
933,36,30.0,15.5,16.5
933,37,30.0,15.5,28.5
933,38,13.0,13.5,74.0
933,39,13.5,74.0,13.0
933,40,14.0,50.0,23.0
933,41,50.0,14.0,17.0
934,0,28.0,11.5,24.5
934,1,28.0,17.5,24.5
934,2,19.25,42.0,38.0
934,3,10.625,60.0,33.0
934,4,33.0,8.625,60.0
934,5,24.5,12.5,72.0
934,6,72.0,24.5,16.5
934,7,28.0,28.0,19.25
934,8,14.0,100.0,22.5
934,9,14.5,56.0,59.0
934,10,14.5,41.0,56.0
934,11,13.0,43.0,19.25
934,12,43.0,29.0,19.25
934,13,19.25,17.5,60.0
934,14,73.0,44.0,14.5
934,15,49.0,22.5,14.0
934,16,13.25,24.0,74.0
934,17,74.0,24.0,9.25
934,18,13.625,26.0,28.0
934,19,26.0,5.625,28.0
934,20,9.75,22.5,36.0
934,21,50.0,40.0,19.25
934,22,19.25,40.0,50.0
934,23,50.0,19.25,16.0
934,24,50.0,14.0,19.25
934,25,24.0,26.0,12.25
934,26,26.0,24.0,10.25
934,27,15.0,19.75,22.5
934,28,21.0,22.5,19.75
934,29,8.625,42.0,19.0
934,30,49.0,22.0,14.25
934,31,8.25,22.0,49.0
934,32,21.5,22.5,15.0
934,33,22.5,21.5,21.0
934,34,28.0,14.5,27.0
934,35,27.0,14.5,16.0
934,36,10.625,42.0,5.5
934,37,10.625,42.0,13.5
934,38,63.0,26.0,22.5
934,39,19.25,30.0,15.0
934,40,30.0,19.25,35.0
934,41,19.25,46.0,10.0
934,42,46.0,18.0,19.25
934,43,100.0,24.5,38.5
934,44,14.75,60.0,19.25
934,45,19.25,34.75,60.0
934,46,24.5,100.0,17.25
934,47,100.0,15.25,24.5
934,48,22.5,13.0,37.0
934,49,37.0,22.5,13.0
935,0,40.0,41.0,23.5
935,1,21.0,67.0,67.0
935,2,28.0,100.0,35.0
935,3,25.5,23.5,40.0
935,4,40.0,41.5,39.0
935,5,43.0,33.0,60.0
935,6,66.0,35.0,12.0
935,7,35.0,12.0,34.0
935,8,60.0,40.5,33.0
935,9,67.0,18.5,39.0
935,10,41.5,39.5,40.0
935,11,41.5,40.0,21.5
935,12,60.0,36.5,33.0
935,13,33.0,60.0,20.5
935,14,33.0,26.5,16.0
935,15,44.0,33.0,26.5
935,16,39.0,67.0,35.25
935,17,13.25,39.0,67.0
935,18,14.75,33.5,40.0
935,19,40.0,33.5,8.75
936,0,30.0,46.0,44.0
936,1,31.0,70.0,66.0
936,2,66.0,70.0,13.0
936,3,31.0,100.0,55.0
936,4,56.0,45.0,50.0
936,5,34.0,50.0,44.0
936,6,20.0,22.0,44.0
936,7,44.0,12.0,20.0
936,8,54.0,30.0,29.0
936,9,30.0,54.0,15.0
936,10,46.0,55.0,25.0
936,11,55.0,54.0,25.0
936,12,45.0,29.0,56.0
936,13,21.0,45.0,56.0
937,0,20.0,15.5,73.0
937,1,24.5,12.0,44.5
937,2,44.0,56.0,11.5
937,3,44.0,11.5,44.0
937,4,64.0,8.5,56.0
937,5,56.0,8.5,36.0
937,6,20.0,23.5,30.5
937,7,23.5,7.0,42.5
937,8,42.5,13.0,23.5
937,9,18.5,56.0,21.0
937,10,56.0,13.0,18.5
937,11,44.5,14.0,24.5
937,12,24.5,23.0,16.5
937,13,39.0,50.0,13.25
937,14,7.5,24.5,16.5
937,15,9.25,24.5,15.5
937,16,15.5,24.5,7.25
